timestamp,topicCount,producerCount,consumerCount,queueCount,inboundMessageCount,pendingMessageCount,pendingMessageSize,outboundMessageCount,outboundMessageRate,inboundMessageRate,sessionCount,connectionCount,msgMem,syncDBSize,durableCount,asyncDBSize,diskReadRate,diskWriteRate,diskReadOperationsRate,routeRecoverCount,inboundBytesRate,outboundBytesRate,diskWriteOperationsRate,msgMemPooled,RespTime
Wed Feb 14 14:42:53 664 CST 2024,8,23,4,8,1248,39,42062,1313,0,0,45,3,94205,2048,3,131584,0,0,0,0,0,0,0,53248,63
Wed Feb 14 14:43:23 668 CST 2024,8,23,4,8,1250,39,42062,1315,0,0,45,3,94205,2048,3,131584,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:43:53 691 CST 2024,8,23,3,8,1261,42,45299,1329,0,0,46,3,98893,2048,3,149504,0,0,0,0,0,0,0,53248,20
Wed Feb 14 14:44:23 713 CST 2024,8,25,4,8,1272,45,48537,1340,0,0,49,3,104564,2048,3,149504,0,0,0,0,0,0,0,53248,14
Wed Feb 14 14:44:53 717 CST 2024,8,25,4,8,1274,45,48537,1342,0,0,49,3,104564,2048,3,149504,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:45:23 719 CST 2024,8,25,4,8,1276,45,48537,1344,0,0,49,3,104564,2048,3,149504,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:45:53 728 CST 2024,8,24,3,8,1278,45,48537,1346,0,0,48,3,104073,2048,3,149504,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:46:23 744 CST 2024,8,24,3,8,1280,45,48537,1348,0,0,48,3,104073,2048,3,149504,0,0,0,0,0,0,0,53248,2
Wed Feb 14 14:46:53 748 CST 2024,8,24,3,8,1282,45,48537,1350,0,0,48,3,104073,2048,3,149504,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:47:23 764 CST 2024,8,24,3,8,1284,45,48537,1352,0,0,48,3,104073,2048,3,149504,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:47:53 797 CST 2024,8,26,4,8,1295,48,51775,1363,0,0,51,3,109744,2048,3,149504,0,0,0,0,0,0,0,53248,18
Wed Feb 14 14:48:23 806 CST 2024,8,26,4,8,1297,48,51775,1365,0,0,51,3,109744,2048,3,149504,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:48:53 815 CST 2024,8,26,4,8,1299,48,51775,1367,0,0,51,3,109744,2048,3,149504,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:49:23 818 CST 2024,8,26,4,8,1301,48,51775,1369,0,0,51,3,109744,2048,3,149504,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:49:53 831 CST 2024,8,26,4,8,1303,48,51775,1371,0,0,51,3,109744,2048,3,148992,0,0,0,0,0,0,0,53248,9
Wed Feb 14 14:50:23 845 CST 2024,8,25,3,8,1305,48,51775,1373,0,0,50,3,109253,2048,3,148992,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:50:53 850 CST 2024,8,25,3,8,1307,48,51775,1375,0,0,50,3,109253,2048,3,148992,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:51:23 865 CST 2024,8,25,3,8,1309,48,51775,1377,0,0,50,3,109253,2048,3,148992,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:51:53 874 CST 2024,8,25,3,8,1311,48,51775,1379,0,0,50,3,109253,2048,3,148992,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:52:23 907 CST 2024,8,27,4,8,1322,51,55012,1390,2,2,53,3,114923,2048,3,157696,0,7139,0,0,3224,3224,7,53248,20
Wed Feb 14 14:52:53 938 CST 2024,8,28,4,8,1333,54,58250,1401,0,0,55,3,120103,2048,3,166400,0,0,0,0,0,0,0,53248,17
Wed Feb 14 14:53:23 942 CST 2024,8,28,4,8,1335,54,58250,1403,0,0,55,3,120103,2048,3,166400,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:53:53 961 CST 2024,8,28,4,8,1337,54,58250,1405,0,0,55,3,120103,2048,3,157696,0,0,0,0,0,0,0,53248,14
Wed Feb 14 14:54:23 975 CST 2024,8,28,4,8,1339,54,58250,1407,0,0,55,3,120103,2048,3,157696,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:54:53 989 CST 2024,8,28,4,8,1341,54,58250,1409,0,0,55,3,120103,2048,3,157696,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:55:24 002 CST 2024,8,28,4,8,1343,54,58250,1411,0,0,55,3,120103,2048,3,157696,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:55:54 016 CST 2024,8,28,4,8,1345,54,58250,1413,0,0,55,3,120103,2048,3,157696,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:56:24 019 CST 2024,8,27,3,8,1347,54,58250,1415,0,0,54,3,119612,2048,3,157696,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:56:54 051 CST 2024,8,29,4,8,1358,57,61491,1426,0,0,57,3,125286,2048,3,192512,0,0,0,0,0,0,0,53248,17
Wed Feb 14 14:57:24 059 CST 2024,8,29,4,8,1360,57,61491,1428,0,0,57,3,125286,2048,3,192512,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:57:54 084 CST 2024,8,29,4,8,1362,57,61491,1430,0,0,57,3,125286,2048,3,184320,0,0,0,0,0,0,0,53248,12
Wed Feb 14 14:58:24 088 CST 2024,8,29,4,8,1364,57,61491,1432,0,0,57,3,125286,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:58:54 099 CST 2024,8,29,4,8,1366,57,61491,1434,0,0,57,3,125286,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 14:59:24 103 CST 2024,8,29,4,8,1368,57,61491,1436,0,0,57,3,125286,2048,3,184320,0,0,0,0,0,0,0,53248,1
Wed Feb 14 14:59:54 117 CST 2024,8,29,4,8,1370,57,61491,1438,0,0,57,3,125286,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:00:24 121 CST 2024,8,28,3,8,1372,57,61491,1440,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:00:54 130 CST 2024,8,28,3,8,1374,57,61491,1442,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:01:24 143 CST 2024,8,28,3,8,1376,57,61491,1444,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:01:54 146 CST 2024,8,28,3,8,1378,57,61491,1446,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:02:24 156 CST 2024,8,28,3,8,1380,57,61491,1448,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:02:54 169 CST 2024,8,28,3,8,1382,57,61491,1450,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:03:24 176 CST 2024,8,28,3,8,1384,57,61491,1452,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:03:54 184 CST 2024,8,28,3,8,1386,57,61491,1454,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:04:24 195 CST 2024,8,28,3,8,1388,57,61491,1456,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:04:54 199 CST 2024,8,28,3,8,1390,57,61491,1458,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:05:24 212 CST 2024,8,28,3,8,1392,57,61491,1460,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:05:54 215 CST 2024,8,28,3,8,1394,57,61491,1462,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:06:24 237 CST 2024,8,28,3,8,1396,57,61491,1464,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:06:54 251 CST 2024,8,28,3,8,1398,57,61491,1466,0,0,56,3,124795,2048,3,184320,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:07:24 283 CST 2024,8,30,4,8,1409,60,64732,1477,4,4,59,3,130469,2048,3,184320,0,3326,0,0,2237,2100,3,53248,20
Wed Feb 14 15:07:54 302 CST 2024,8,30,4,8,1411,60,64732,1479,0,0,59,3,130469,2048,3,183808,0,0,0,0,0,0,0,53248,10
Wed Feb 14 15:08:24 316 CST 2024,8,30,4,8,1413,60,64732,1481,0,0,59,3,130469,2048,3,183808,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:08:54 332 CST 2024,8,30,4,8,1415,60,64732,1483,0,0,59,3,130469,2048,3,183808,0,0,0,0,0,0,0,53248,1
Wed Feb 14 15:09:24 348 CST 2024,8,30,4,8,1417,60,64732,1485,0,0,59,3,130469,2048,3,183808,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:09:54 362 CST 2024,8,30,4,8,1419,60,64732,1487,0,0,59,3,130469,2048,3,183808,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:10:24 373 CST 2024,8,30,4,8,1421,60,64732,1489,0,0,59,3,130469,2048,3,183808,0,0,0,0,0,0,0,53248,0
Wed Feb 14 15:10:54 386 CST 2024,8,30,4,8,1423,60,64732,1491,0,0,59,3,130469,2048,3,183808,0,0,0,0,0,0,0,53248,1
