timestamp,inboundMessageCount,pendingMessageCount,outboundMessageRate,pendingMessageSize,outboundMessageCount,inboundMessageRate,topicCount,queueCount,consumerCount,producerCount,sessionCount,asyncDBSize,diskReadRate,durableCount,msgMem,syncDBSize,connectionCount,diskWriteRate,routeRecoverCount,inboundBytesRate,outboundBytesRate,diskReadOperationsRate,diskWriteOperationsRate,msgMemPooled,RespTime
Thu Feb 22 17:33:59 233 CST 2024,2537,6,0,6574,2536,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:34:29 273 CST 2024,2540,6,0,6574,2539,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:34:59 283 CST 2024,2543,6,0,6574,2542,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,7
Thu Feb 22 17:35:29 288 CST 2024,2546,6,0,6574,2545,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:35:59 302 CST 2024,2549,6,0,6574,2548,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:36:29 345 CST 2024,2552,6,0,6574,2551,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,25
Thu Feb 22 17:36:59 355 CST 2024,2555,6,0,6574,2554,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:37:29 405 CST 2024,2558,6,0,6574,2557,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,39
Thu Feb 22 17:37:59 419 CST 2024,2561,6,0,6574,2560,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:38:29 443 CST 2024,2564,6,0,6574,2563,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:38:59 482 CST 2024,2567,6,0,6574,2566,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:39:29 506 CST 2024,2570,6,0,6574,2569,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:39:59 523 CST 2024,2573,6,0,6574,2572,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:40:29 536 CST 2024,2576,6,0,6574,2575,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,5
Thu Feb 22 17:40:59 560 CST 2024,2579,6,0,6574,2578,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:41:29 588 CST 2024,2582,6,0,6574,2581,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:41:59 611 CST 2024,2585,6,0,6574,2584,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,8
Thu Feb 22 17:42:29 650 CST 2024,2588,6,0,6574,2587,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,25
Thu Feb 22 17:42:59 669 CST 2024,2591,6,0,6574,2590,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:43:29 690 CST 2024,2594,6,0,6574,2593,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:43:59 697 CST 2024,2597,6,0,6574,2596,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:44:29 716 CST 2024,2600,6,0,6574,2599,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:44:59 727 CST 2024,2603,6,0,6574,2602,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:45:29 740 CST 2024,2606,6,0,6574,2605,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:45:59 758 CST 2024,2609,6,0,6574,2608,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 17:46:29 782 CST 2024,2612,6,0,6574,2611,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:46:59 798 CST 2024,2615,6,0,6574,2614,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:47:29 844 CST 2024,2618,6,0,6574,2617,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,23
Thu Feb 22 17:47:59 858 CST 2024,2621,6,0,6574,2620,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,8
Thu Feb 22 17:48:29 866 CST 2024,2624,6,0,6574,2623,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:48:59 885 CST 2024,2627,6,0,6574,2626,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:49:29 907 CST 2024,2630,6,0,6574,2629,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:49:59 922 CST 2024,2633,6,0,6574,2632,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:50:29 942 CST 2024,2636,6,0,6574,2635,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:50:59 961 CST 2024,2639,6,0,6574,2638,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:51:29 981 CST 2024,2642,6,0,6574,2641,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:51:59 995 CST 2024,2645,6,0,6574,2644,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:52:30 009 CST 2024,2648,6,0,6574,2647,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:53:00 034 CST 2024,2651,6,0,6574,2650,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:53:30 073 CST 2024,2654,6,0,6574,2653,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:54:00 077 CST 2024,2657,6,0,6574,2656,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:54:30 082 CST 2024,2660,6,0,6574,2659,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,2
Thu Feb 22 17:55:00 089 CST 2024,2663,6,0,6574,2662,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:55:30 103 CST 2024,2666,6,0,6574,2665,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,6
Thu Feb 22 17:56:00 112 CST 2024,2669,6,0,6574,2668,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:56:30 119 CST 2024,2672,6,0,6574,2671,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
Thu Feb 22 17:57:00 127 CST 2024,2675,6,0,6574,2674,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:57:30 130 CST 2024,2678,6,0,6574,2677,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,0
Thu Feb 22 17:58:00 151 CST 2024,2681,6,0,6574,2680,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,4
Thu Feb 22 17:58:30 170 CST 2024,2684,6,0,6574,2683,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:59:00 192 CST 2024,2687,6,0,6574,2686,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,3
Thu Feb 22 17:59:30 197 CST 2024,2690,6,0,6574,2689,0,8,8,3,1,2,36352,0,3,19166,2048,2,0,0,0,0,0,0,53248,1
