timestamp,consumerCount,queueCount,topicCount,producerCount,inboundMessageCount,outboundMessageRate,pendingMessageSize,pendingMessageCount,inboundMessageRate,outboundMessageCount,sessionCount,msgMem,diskWriteRate,connectionCount,durableCount,asyncDBSize,diskReadRate,syncDBSize,msgMemPooled,inboundBytesRate,outboundBytesRate,diskWriteOperationsRate,diskReadOperationsRate,routeRecoverCount,RespTime
Tue Feb 20 15:23:19 930 CST 2024,3,8,8,1,1394,0,6574,6,0,1393,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:23:49 947 CST 2024,3,8,8,1,1396,0,6574,6,0,1395,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:24:19 961 CST 2024,3,8,8,1,1398,0,6574,6,0,1397,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:24:49 975 CST 2024,3,8,8,1,1400,0,6574,6,0,1399,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:25:19 984 CST 2024,3,8,8,1,1402,0,6574,6,0,1401,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:25:49 990 CST 2024,3,8,8,1,1404,0,6574,6,0,1403,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:26:20 019 CST 2024,3,8,8,1,1406,0,6574,6,0,1405,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,11
Tue Feb 20 15:26:50 031 CST 2024,3,8,8,1,1408,0,6574,6,0,1407,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:27:20 051 CST 2024,3,8,8,1,1410,0,6574,6,0,1409,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:27:50 065 CST 2024,3,8,8,1,1412,0,6574,6,0,1411,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:28:20 087 CST 2024,3,8,8,1,1414,0,6574,6,0,1413,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:28:50 110 CST 2024,3,8,8,1,1416,0,6574,6,0,1415,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,15
Tue Feb 20 15:29:20 124 CST 2024,3,8,8,1,1418,0,6574,6,0,1417,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,9
Tue Feb 20 15:29:50 132 CST 2024,3,8,8,1,1420,0,6574,6,0,1419,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:30:20 150 CST 2024,3,8,8,1,1422,0,6574,6,0,1421,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:30:50 154 CST 2024,3,8,8,1,1424,0,6574,6,0,1423,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:31:20 168 CST 2024,3,8,8,1,1426,0,6574,6,0,1425,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:31:50 178 CST 2024,3,8,8,1,1428,0,6574,6,0,1427,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:32:20 191 CST 2024,3,8,8,1,1430,0,6574,6,0,1429,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:32:50 210 CST 2024,3,8,8,1,1432,0,6574,6,0,1431,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,15
Tue Feb 20 15:33:20 227 CST 2024,3,8,8,1,1434,0,6574,6,0,1433,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:33:50 235 CST 2024,3,8,8,1,1436,0,6574,6,0,1435,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:34:20 257 CST 2024,3,8,8,1,1438,0,6574,6,0,1437,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 15:34:50 273 CST 2024,3,8,8,1,1440,0,6574,6,0,1439,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:35:20 285 CST 2024,3,8,8,1,1442,0,6574,6,0,1441,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:35:50 300 CST 2024,3,8,8,1,1444,0,6574,6,0,1443,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:36:20 306 CST 2024,3,8,8,1,1446,0,6574,6,0,1445,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 15:36:50 316 CST 2024,3,8,8,1,1448,0,6574,6,0,1447,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:37:20 332 CST 2024,3,8,8,1,1450,0,6574,6,0,1449,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:37:50 345 CST 2024,3,8,8,1,1452,0,6574,6,0,1451,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:38:20 352 CST 2024,3,8,8,1,1454,0,6574,6,0,1453,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:38:50 357 CST 2024,3,8,8,1,1456,0,6574,6,0,1455,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:39:20 376 CST 2024,3,8,8,1,1458,0,6574,6,0,1457,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 15:39:50 384 CST 2024,3,8,8,1,1460,0,6574,6,0,1459,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 15:40:20 388 CST 2024,3,8,8,1,1462,0,6574,6,0,1461,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:40:50 420 CST 2024,3,8,8,1,1464,0,6574,6,0,1463,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 15:41:20 431 CST 2024,3,8,8,1,1466,0,6574,6,0,1465,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:41:50 439 CST 2024,3,8,8,1,1468,0,6574,6,0,1467,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:42:20 447 CST 2024,3,8,8,1,1470,0,6574,6,0,1469,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:42:50 465 CST 2024,3,8,8,1,1472,0,6574,6,0,1471,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:43:20 490 CST 2024,3,8,8,1,1474,0,6574,6,0,1473,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,9
Tue Feb 20 15:43:50 503 CST 2024,3,8,8,1,1476,0,6574,6,0,1475,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:44:20 518 CST 2024,3,8,8,1,1478,0,6574,6,0,1477,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:44:50 536 CST 2024,3,8,8,1,1480,0,6574,6,0,1479,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:45:20 555 CST 2024,3,8,8,1,1482,0,6574,6,0,1481,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 15:45:50 573 CST 2024,3,8,8,1,1484,0,6574,6,0,1483,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:46:20 600 CST 2024,3,8,8,1,1486,0,6574,6,0,1485,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:46:50 613 CST 2024,3,8,8,1,1488,0,6574,6,0,1487,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 15:47:20 626 CST 2024,3,8,8,1,1490,0,6574,6,0,1489,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:47:50 628 CST 2024,3,8,8,1,1492,0,6574,6,0,1491,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:48:20 653 CST 2024,3,8,8,1,1494,0,6574,6,0,1493,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,8
Tue Feb 20 15:48:50 666 CST 2024,3,8,8,1,1496,0,6574,6,0,1495,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:49:20 683 CST 2024,3,8,8,1,1498,0,6574,6,0,1497,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:49:50 691 CST 2024,3,8,8,1,1500,0,6574,6,0,1499,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:50:20 701 CST 2024,3,8,8,1,1502,0,6574,6,0,1501,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:50:50 725 CST 2024,3,8,8,1,1504,0,6574,6,0,1503,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:51:20 739 CST 2024,3,8,8,1,1506,0,6574,6,0,1505,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:51:50 757 CST 2024,3,8,8,1,1508,0,6574,6,0,1507,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:52:20 770 CST 2024,3,8,8,1,1510,0,6574,6,0,1509,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:52:50 783 CST 2024,3,8,8,1,1512,0,6574,6,0,1511,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 15:53:20 800 CST 2024,3,8,8,1,1514,0,6574,6,0,1513,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:53:50 810 CST 2024,3,8,8,1,1516,0,6574,6,0,1515,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:54:20 965 CST 2024,3,8,8,1,1518,0,6574,6,0,1517,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,140
Tue Feb 20 15:54:50 995 CST 2024,3,8,8,1,1520,0,6574,6,0,1519,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:55:21 014 CST 2024,3,8,8,1,1522,0,6574,6,0,1521,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,12
Tue Feb 20 15:55:51 032 CST 2024,3,8,8,1,1524,0,6574,6,0,1523,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 15:56:21 035 CST 2024,3,8,8,1,1526,0,6574,6,0,1525,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:56:51 058 CST 2024,3,8,8,1,1528,0,6574,6,0,1527,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 15:57:21 077 CST 2024,3,8,8,1,1530,0,6574,6,0,1529,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 15:57:51 096 CST 2024,3,8,8,1,1532,0,6574,6,0,1531,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 15:58:21 115 CST 2024,3,8,8,1,1534,0,6574,6,0,1533,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,8
Tue Feb 20 15:58:51 129 CST 2024,3,8,8,1,1536,0,6574,6,0,1535,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 15:59:21 144 CST 2024,3,8,8,1,1538,0,6574,6,0,1537,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,8
Tue Feb 20 15:59:51 170 CST 2024,3,8,8,1,1540,0,6574,6,0,1539,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 16:00:21 196 CST 2024,3,8,8,1,1542,0,6574,6,0,1541,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:00:51 208 CST 2024,3,8,8,1,1544,0,6574,6,0,1543,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:01:21 214 CST 2024,3,8,8,1,1546,0,6574,6,0,1545,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:01:51 222 CST 2024,3,8,8,1,1548,0,6574,6,0,1547,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 16:02:21 234 CST 2024,3,8,8,1,1550,0,6574,6,0,1549,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:02:51 248 CST 2024,3,8,8,1,1552,0,6574,6,0,1551,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:03:21 268 CST 2024,3,8,8,1,1554,0,6574,6,0,1553,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:03:51 298 CST 2024,3,8,8,1,1556,0,6574,6,0,1555,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,19
Tue Feb 20 16:04:21 308 CST 2024,3,8,8,1,1558,0,6574,6,0,1557,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:04:51 319 CST 2024,3,8,8,1,1560,0,6574,6,0,1559,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 16:05:21 327 CST 2024,3,8,8,1,1562,0,6574,6,0,1561,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:05:51 340 CST 2024,3,8,8,1,1564,0,6574,6,0,1563,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:06:21 359 CST 2024,3,8,8,1,1566,0,6574,6,0,1565,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:06:51 376 CST 2024,3,8,8,1,1568,0,6574,6,0,1567,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:07:21 388 CST 2024,3,8,8,1,1570,0,6574,6,0,1569,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:07:51 400 CST 2024,3,8,8,1,1572,0,6574,6,0,1571,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:08:21 422 CST 2024,3,8,8,1,1574,0,6574,6,0,1573,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:08:51 433 CST 2024,3,8,8,1,1576,0,6574,6,0,1575,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:09:21 445 CST 2024,3,8,8,1,1578,0,6574,6,0,1577,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:09:51 461 CST 2024,3,8,8,1,1580,0,6574,6,0,1579,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:10:21 469 CST 2024,3,8,8,1,1582,0,6574,6,0,1581,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:10:51 474 CST 2024,3,8,8,1,1584,0,6574,6,0,1583,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:11:21 506 CST 2024,3,8,8,1,1586,0,6574,6,0,1585,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,16
Tue Feb 20 16:11:51 537 CST 2024,3,8,8,1,1588,0,6574,6,0,1587,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:12:21 544 CST 2024,3,8,8,1,1590,0,6574,6,0,1589,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:12:51 566 CST 2024,3,8,8,1,1592,0,6574,6,0,1591,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:13:21 582 CST 2024,3,8,8,1,1594,0,6574,6,0,1593,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:13:51 598 CST 2024,3,8,8,1,1596,0,6574,6,0,1595,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:14:21 610 CST 2024,3,8,8,1,1598,0,6574,6,0,1597,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 16:14:51 624 CST 2024,3,8,8,1,1600,0,6574,6,0,1599,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,10
Tue Feb 20 16:15:21 639 CST 2024,3,8,8,1,1602,0,6574,6,0,1601,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:15:51 642 CST 2024,3,8,8,1,1604,0,6574,6,0,1603,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:16:21 656 CST 2024,3,8,8,1,1606,0,6574,6,0,1605,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 16:16:51 669 CST 2024,3,8,8,1,1608,0,6574,6,0,1607,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:17:21 692 CST 2024,3,8,8,1,1610,0,6574,6,0,1609,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:17:51 704 CST 2024,3,8,8,1,1612,0,6574,6,0,1611,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,8
Tue Feb 20 16:18:21 719 CST 2024,3,8,8,1,1614,0,6574,6,0,1613,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:18:51 733 CST 2024,3,8,8,1,1616,0,6574,6,0,1615,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:19:21 740 CST 2024,3,8,8,1,1618,0,6574,6,0,1617,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:19:51 757 CST 2024,3,8,8,1,1620,0,6574,6,0,1619,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:20:21 767 CST 2024,3,8,8,1,1622,0,6574,6,0,1621,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:20:51 785 CST 2024,3,8,8,1,1624,0,6574,6,0,1623,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:21:21 794 CST 2024,3,8,8,1,1626,0,6574,6,0,1625,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:21:51 823 CST 2024,3,8,8,1,1628,0,6574,6,0,1627,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,15
Tue Feb 20 16:22:21 837 CST 2024,3,8,8,1,1630,0,6574,6,0,1629,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:22:51 849 CST 2024,3,8,8,1,1632,0,6574,6,0,1631,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:23:21 868 CST 2024,3,8,8,1,1634,0,6574,6,0,1633,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:23:51 885 CST 2024,3,8,8,1,1636,0,6574,6,0,1635,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:24:21 899 CST 2024,3,8,8,1,1638,0,6574,6,0,1637,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 16:24:51 903 CST 2024,3,8,8,1,1640,0,6574,6,0,1639,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:25:21 916 CST 2024,3,8,8,1,1642,0,6574,6,0,1641,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 16:25:51 928 CST 2024,3,8,8,1,1644,0,6574,6,0,1643,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:26:21 941 CST 2024,3,8,8,1,1646,0,6574,6,0,1645,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:26:51 945 CST 2024,3,8,8,1,1648,0,6574,6,0,1647,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 16:27:21 948 CST 2024,3,8,8,1,1650,0,6574,6,0,1649,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:27:51 958 CST 2024,3,8,8,1,1652,0,6574,6,0,1651,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:28:21 970 CST 2024,3,8,8,1,1654,0,6574,6,0,1653,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:28:51 991 CST 2024,3,8,8,1,1656,0,6574,6,0,1655,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,13
Tue Feb 20 16:29:22 013 CST 2024,3,8,8,1,1658,0,6574,6,0,1657,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:29:52 019 CST 2024,3,8,8,1,1660,0,6574,6,0,1659,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:30:22 041 CST 2024,3,8,8,1,1662,0,6574,6,0,1661,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:30:52 065 CST 2024,3,8,8,1,1664,0,6574,6,0,1663,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:31:22 074 CST 2024,3,8,8,1,1666,0,6574,6,0,1665,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,0
Tue Feb 20 16:31:52 085 CST 2024,3,8,8,1,1668,0,6574,6,0,1667,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:32:22 107 CST 2024,3,8,8,1,1670,0,6574,6,0,1669,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:32:52 129 CST 2024,3,8,8,1,1672,0,6574,6,0,1671,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:33:22 153 CST 2024,3,8,8,1,1674,0,6574,6,0,1673,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,9
Tue Feb 20 16:33:52 185 CST 2024,3,8,8,1,1676,0,6574,6,0,1675,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,7
Tue Feb 20 16:34:22 202 CST 2024,3,8,8,1,1678,0,6574,6,0,1677,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:34:52 222 CST 2024,3,8,8,1,1680,0,6574,6,0,1679,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:35:22 238 CST 2024,3,8,8,1,1682,0,6574,6,0,1681,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,6
Tue Feb 20 16:35:52 252 CST 2024,3,8,8,1,1684,0,6574,6,0,1683,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:36:22 270 CST 2024,3,8,8,1,1686,0,6574,6,0,1685,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:36:52 272 CST 2024,3,8,8,1,1688,0,6574,6,0,1687,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:37:22 290 CST 2024,3,8,8,1,1690,0,6574,6,0,1689,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:37:52 308 CST 2024,3,8,8,1,1692,0,6574,6,0,1691,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:38:22 326 CST 2024,3,8,8,1,1694,0,6574,6,0,1693,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:38:52 347 CST 2024,3,8,8,1,1696,0,6574,6,0,1695,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:39:22 366 CST 2024,3,8,8,1,1698,0,6574,6,0,1697,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:39:52 392 CST 2024,3,8,8,1,1700,0,6574,6,0,1699,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:40:22 409 CST 2024,3,8,8,1,1702,0,6574,6,0,1701,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,10
Tue Feb 20 16:40:52 427 CST 2024,3,8,8,1,1704,0,6574,6,0,1703,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:41:22 434 CST 2024,3,8,8,1,1706,0,6574,6,0,1705,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:41:52 447 CST 2024,3,8,8,1,1708,0,6574,6,0,1707,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:42:22 458 CST 2024,3,8,8,1,1710,0,6574,6,0,1709,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:42:52 474 CST 2024,3,8,8,1,1712,0,6574,6,0,1711,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:43:22 493 CST 2024,3,8,8,1,1714,0,6574,6,0,1713,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:43:52 501 CST 2024,3,8,8,1,1716,0,6574,6,0,1715,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:44:22 517 CST 2024,3,8,8,1,1718,0,6574,6,0,1717,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:44:52 535 CST 2024,3,8,8,1,1720,0,6574,6,0,1719,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:45:22 556 CST 2024,3,8,8,1,1722,0,6574,6,0,1721,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:45:52 580 CST 2024,3,8,8,1,1724,0,6574,6,0,1723,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,5
Tue Feb 20 16:46:22 588 CST 2024,3,8,8,1,1726,0,6574,6,0,1725,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,4
Tue Feb 20 16:46:52 622 CST 2024,3,8,8,1,1728,0,6574,6,0,1727,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,19
Tue Feb 20 16:47:22 642 CST 2024,3,8,8,1,1730,0,6574,6,0,1729,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,2
Tue Feb 20 16:47:52 649 CST 2024,3,8,8,1,1732,0,6574,6,0,1731,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,3
Tue Feb 20 16:48:22 654 CST 2024,3,8,8,1,1734,0,6574,6,0,1733,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,1
Tue Feb 20 16:48:52 670 CST 2024,3,8,8,1,1736,0,6574,6,0,1735,2,19166,0,2,3,36352,0,1536,53248,0,0,0,0,0,8
