timestamp,durableCount,diskReadRate,msgMem,sessionCount,syncDBSize,asyncDBSize,diskWriteRate,topicCount,consumerCount,producerCount,queueCount,pendingMessageCount,largeDestCount,connectionCount,inboundMessageCount,pendingMessageSize,outboundMessageRate,outboundMessageCount,inboundMessageRate,msgMemPooled,inboundBytesRate,outboundBytesRate,diskReadOperationsRate,diskWriteOperationsRate,adminConnectionCount,clientConnectionCount,routeRecoverCount,RespTime
Mon Sep 02 16:52:58 186 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2504,0,0,2503,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:53:28 190 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2507,0,0,2506,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:53:58 194 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2510,0,0,2509,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:54:28 197 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2513,0,0,2512,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:54:58 201 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2516,0,0,2515,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:55:28 205 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2519,0,0,2518,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:55:58 209 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2522,0,0,2521,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:56:28 212 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2525,0,0,2524,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:56:58 214 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2528,0,0,2527,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 16:57:28 218 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2531,0,0,2530,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:57:58 223 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2534,0,0,2533,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:58:28 226 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2537,0,0,2536,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:58:58 230 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2540,0,0,2539,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:59:28 233 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2543,0,0,2542,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 16:59:58 236 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2546,0,0,2545,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:00:28 238 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2549,0,0,2548,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:00:58 239 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2552,0,0,2551,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:01:28 242 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2555,0,0,2554,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:01:58 245 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2558,0,0,2557,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:02:28 247 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2561,0,0,2560,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:02:58 251 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2564,0,0,2563,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:03:28 251 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2567,0,0,2566,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:03:58 255 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2570,0,0,2569,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:04:28 258 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2573,0,0,2572,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:04:58 259 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2576,0,0,2575,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:05:28 260 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2579,0,0,2578,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:05:58 264 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2582,0,0,2581,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:06:28 265 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2585,0,0,2584,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:06:58 269 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2588,0,0,2587,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:07:28 271 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2591,0,0,2590,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:07:58 274 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2594,0,0,2593,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:08:28 276 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2597,0,0,2596,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:08:58 276 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2600,0,0,2599,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:09:28 280 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2603,0,0,2602,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:09:58 284 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2606,0,0,2605,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:10:28 285 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2609,0,0,2608,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:10:58 289 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2612,0,0,2611,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:11:28 291 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2615,0,0,2614,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:11:58 294 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2618,0,0,2617,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:12:28 296 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2621,0,0,2620,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:12:58 297 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2624,0,0,2623,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:13:28 300 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2627,0,0,2626,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:13:58 303 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2630,0,0,2629,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:14:28 306 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2633,0,0,2632,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:14:58 310 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2636,0,0,2635,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:15:28 313 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2639,0,0,2638,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:15:58 316 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2642,0,0,2641,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:16:28 319 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2645,0,0,2644,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:16:58 320 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2648,0,0,2647,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:17:28 324 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2651,0,0,2650,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:17:58 326 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2654,0,0,2653,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:18:28 329 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2657,0,0,2656,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:18:58 333 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2660,0,0,2659,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:19:28 338 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2663,0,0,2662,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:19:58 341 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2666,0,0,2665,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:20:28 345 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2669,0,0,2668,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:20:58 349 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2672,0,0,2671,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:21:28 352 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2675,0,0,2674,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:21:58 356 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2678,0,0,2677,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:22:28 360 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2681,0,0,2680,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:22:58 361 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2684,0,0,2683,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:23:28 365 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2687,0,0,2686,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:23:58 369 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2690,0,0,2689,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:24:28 372 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2693,0,0,2692,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:24:58 376 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2696,0,0,2695,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:25:28 379 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2699,0,0,2698,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:25:58 382 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2702,0,0,2701,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:26:28 386 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2705,0,0,2704,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:26:58 390 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2708,0,0,2707,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:27:28 390 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2711,0,0,2710,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:27:58 393 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2714,0,0,2713,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:28:28 396 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2717,0,0,2716,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:28:58 400 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2720,0,0,2719,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:29:28 401 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2723,0,0,2722,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:29:58 405 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2726,0,0,2725,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:30:28 406 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2729,0,0,2728,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:30:58 407 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2732,0,0,2731,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:31:28 408 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2735,0,0,2734,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:31:58 412 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2738,0,0,2737,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:32:28 415 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2741,0,0,2740,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:32:58 418 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2744,0,0,2743,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:33:28 422 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2747,0,0,2746,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 17:33:58 425 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2750,0,0,2749,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:34:28 427 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2753,0,0,2752,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:34:58 430 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2756,0,0,2755,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:35:28 432 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2759,0,0,2758,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:35:58 434 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2762,0,0,2761,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:36:28 435 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2765,0,0,2764,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:36:58 438 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2768,0,0,2767,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:37:28 439 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2771,0,0,2770,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:37:58 441 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2774,0,0,2773,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:38:28 443 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2777,0,0,2776,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 17:38:58 451 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2780,0,0,2779,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 17:39:28 454 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2783,0,0,2782,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:39:58 455 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2786,0,0,2785,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:40:28 459 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2789,0,0,2788,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:40:58 463 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2792,0,0,2791,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:41:28 467 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2795,0,0,2794,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:41:58 470 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2798,0,0,2797,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:42:28 474 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2801,0,0,2800,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:42:58 476 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2804,0,0,2803,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:43:28 479 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2807,0,0,2806,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:43:58 480 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2810,0,0,2809,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:44:28 484 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2813,0,0,2812,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:44:58 488 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2816,0,0,2815,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:45:28 491 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2819,0,0,2818,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 17:45:58 495 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2822,0,0,2821,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:46:28 498 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2825,0,0,2824,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:46:58 500 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2828,0,0,2827,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:47:28 503 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2831,0,0,2830,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:47:58 506 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2834,0,0,2833,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:48:28 510 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2837,0,0,2836,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:48:58 512 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2840,0,0,2839,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:49:28 516 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2843,0,0,2842,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 17:49:58 520 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2846,0,0,2845,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:50:28 522 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2849,0,0,2848,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:50:58 524 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2852,0,0,2851,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:51:28 527 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2855,0,0,2854,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:51:58 530 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2858,0,0,2857,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:52:28 533 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2861,0,0,2860,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:52:58 537 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2864,0,0,2863,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 17:53:28 540 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2867,0,0,2866,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:53:58 543 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2870,0,0,2869,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:54:28 543 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2873,0,0,2872,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:54:58 548 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2876,0,0,2875,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:55:28 552 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2879,0,0,2878,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 17:55:58 555 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2882,0,0,2881,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:56:28 558 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2885,0,0,2884,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:56:58 561 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2888,0,0,2887,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:57:28 565 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2891,0,0,2890,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 17:57:58 567 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2894,0,0,2893,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:58:28 567 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2897,0,0,2896,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:58:58 569 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2900,0,0,2899,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 17:59:28 573 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2903,0,0,2902,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 17:59:58 575 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2906,0,0,2905,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:00:28 577 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2909,0,0,2908,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:00:58 582 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2912,0,0,2911,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 18:01:28 584 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2915,0,0,2914,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:01:58 588 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2918,0,0,2917,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:02:28 590 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2921,0,0,2920,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:02:58 591 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2924,0,0,2923,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 18:03:28 595 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2927,0,0,2926,0,53248,0,0,0,0,-1,-1,0,3
Mon Sep 02 18:03:58 597 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2930,0,0,2929,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:04:28 599 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2933,0,0,2932,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:04:58 603 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2936,0,0,2935,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:05:28 606 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2939,0,0,2938,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:05:58 608 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2942,0,0,2941,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:06:28 612 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2945,0,0,2944,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:06:58 614 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2948,0,0,2947,0,53248,0,0,0,0,-1,-1,0,1
Mon Sep 02 18:07:28 615 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2951,0,0,2950,0,53248,0,0,0,0,-1,-1,0,0
Mon Sep 02 18:07:58 620 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2954,0,0,2953,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:08:28 623 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2957,0,0,2956,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:08:58 628 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2960,0,0,2959,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:09:28 631 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2963,0,0,2962,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:09:58 636 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2966,0,0,2965,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:10:28 639 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2969,0,0,2968,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:10:58 643 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2972,0,0,2971,0,53248,0,0,0,0,-1,-1,0,2
Mon Sep 02 18:11:28 646 BST 2019,0,0,12864,1,1536,4608,0,5,1,1,9,0,0,1,2975,0,0,2974,0,53248,0,0,0,0,-1,-1,0,0
